ENSEMBLE,y_test
0.037719769,0
0.873404655,1
0.040647393,0
0.918182656,1
0.955539507,1
0.973889042,1
0.889424086,1
0.050808917,0
0.909121761,1
0.014160556,0
0.018911172,0
0.033013982,0
0.066326327,0
0.726432016,1
0.073591509,0
0.725086047,1
0.004324705,0
0.005097733,0
0.053690925,0
0.974381919,1
0.98852664,1
0.996170634,1
0.022339737,0
0.030193847,0
0.995323532,1
0.004104265,0
0.01816705,0
0.995004515,1
0.050953958,0
0.042434403,0
0.018480598,0
0.033464292,0
0.032562902,0
0.919053519,1
0.995053273,1
0.965297902,1
0.607256134,0
0.075766077,0
0.049929408,0
0.050954254,0
0.054924535,1
0.995956658,1
0.139586192,0
0.79471411,1
0.876037567,1
0.902104951,1
0.966050184,1
0.077003594,0
0.437696775,1
0.353116492,0
0.296394215,0
0.041032415,0
0.042594997,1
0.84133275,1
0.98858115,1
0.078224126,0
0.955832875,1
0.004899228,0
0.017919292,0
0.978587828,1
0.197276717,0
0.986188194,1
0.978717477,1
0.044288797,0
0.99553409,1
0.686316985,1
0.003927887,0
0.509418863,1
0.111077623,0
0.219895387,1
0.846652809,1
0.058095429,0
0.561885751,0
0.959440378,1
0.991675114,1
0.996632602,1
0.948397284,1
0.989652344,1
0.996087413,1
0.971969109,0
0.175142503,0
0.993188005,1
0.66387873,1
0.718871132,1
0.017610226,0
0.993079138,1
0.993626366,1
0.050036568,0
0.940341472,1
0.003807747,0
0.004797324,0
0.105585685,1
0.99570598,1
0.012176763,0
0.259511784,0
0.961561734,1
0.064274328,0
0.551251755,0
0.992376663,1
0.059688591,0
0.974658834,1
0.984908197,1
0.958185859,1
0.157047826,0
0.976201901,1
0.038649877,0
0.025288709,0
0.888496221,1
0.995263683,1
0.056013266,0
0.922637084,1
0.153908914,0
0.993809481,1
0.428885226,0
0.062188755,0
0.02500302,0
0.961698773,1
0.053890979,0
0.941431847,1
0.966689615,1
0.973016041,1
0.021395036,0
0.719519618,1
0.587396412,1
0.993610095,1
0.126023475,0
0.055237937,0
0.033298289,0
0.898125917,1
0.003529861,0
0.992644382,0
0.003311803,0
0.973958451,1
0.116583433,0
0.030645954,0
0.908159169,1
0.969403801,1
0.963872072,1
0.991376124,1
0.072836304,0
0.93688813,1
0.493829563,0
0.086355934,0
0.996614151,1
0.168079147,0
0.988334635,1
0.426141413,0
0.99643387,1
0.231541431,0
0.007933197,0
0.990995205,1
0.056368777,0
0.138345272,0
0.996429128,1
0.954567254,1
0.943294863,1
0.289111718,1
0.97501773,1
0.030941384,0
0.014886373,0
0.963066682,1
0.947930872,1
0.989568982,1
0.951322272,1
0.996491067,1
0.134160447,1
0.038109612,0
0.935099395,1
0.970333314,1
0.091298943,0
0.960973463,1
0.167432625,0
0.98300051,1
0.703399247,0
0.048312921,0
0.939921752,1
0.043038205,0
0.767243077,1
0.019733456,0
0.009310962,0
0.080241306,0
0.937243034,0
0.028068011,0
0.954805352,1
0.051764971,0
0.053603095,0
0.152859449,0
0.087864012,0
0.843343438,1
0.41051258,0
0.13905825,0
0.088239359,0
0.007286958,0
0.012099743,0
0.990602416,1
0.945765514,1
0.067808237,0
0.793225064,0
0.230227296,1
0.041151555,0
0.022366449,0
0.118035157,0
0.993137722,1
0.002134432,0
0.003994008,0
0.975683118,1
0.096428934,0
0.977904658,1
0.992985951,1
0.991592597,1
0.955241996,0
0.995557705,1
0.084274466,0
0.004315508,0
0.985762669,1
0.021718206,0
0.022576364,0
0.996494436,1
0.007128253,0
0.283070412,0
0.020010218,0
0.162227917,0
0.00441186,0
0.487205625,0
0.942271424,1
0.020320972,0
0.397688379,0
0.40931777,0
0.026698273,0
0.982084173,1
0.983489163,1
0.013478507,0
0.01137747,0
0.007013771,0
0.951919033,1
0.134838368,0
0.9777078,1
0.066018338,0
0.978276074,1
0.12737483,0
0.071675647,0
0.775070564,1
0.013001842,0
0.993567733,1
0.101584018,0
0.924842429,1
0.994726003,1
0.9923344,1
0.740372141,0
0.054919143,0
0.981770455,1
0.876941682,1
0.135089711,1
0.946126654,0
0.003825514,0
0.021120384,0
0.033726828,0
0.943992145,1
0.887692833,1
0.012765854,0
0.015261874,0
0.13730698,1
0.99581917,1
0.995086774,1
0.054559694,0
0.991514382,1
0.01926612,0
0.996928323,1
0.196847891,0
0.042330306,0
0.047187407,0
0.986891515,1
0.101005249,0
0.923457349,1
0.994993816,1
0.997473161,1
0.593555893,0
0.996102091,1
0.120121901,0
0.06393646,0
0.976478076,1
0.974612951,1
0.039062896,0
0.982774876,1
0.071636513,0
0.996289107,1
0.427912594,0
0.004051846,0
0.036850309,0
0.008594692,0
0.821945687,1
0.98421068,1
0.075437498,0
0.051740906,0
0.970983984,1
0.409067522,0
0.044164486,0
0.377650747,0
0.087138747,0
0.621919889,1
0.044201899,0
0.376898491,0
0.975681269,1
0.986455632,1
0.968333191,1
0.806619851,1
0.91777847,1
0.021068537,0
0.041872416,0
0.010831161,0
0.003285791,0
0.964757918,1
0.070149202,0
0.995691159,1
0.730779194,1
0.900911848,1
0.926445126,1
0.258745185,0
0.015380335,0
0.033063433,0
0.030415787,0
0.91537641,1
0.954687981,1
0.996853823,1
0.025905911,0
0.400094911,1
0.993840334,1
0.945705434,1
0.115945874,0
0.017645002,0
0.924182451,1
0.041224233,0
0.995825863,1
0.697662569,0
0.371275611,0
0.043509665,0
0.006390692,0
0.02271712,0
0.985505677,1
0.386716999,0
0.871914783,1
0.093440642,0
0.994282613,1
0.019282063,0
0.955324139,1
0.012319055,0
0.119857886,0
0.040641383,0
0.99085426,1
0.003205913,0
0.017655125,0
0.023662896,0
0.01771095,0
0.99718985,1
0.985852764,1
0.996406588,1
0.026510079,0
0.897583299,1
0.961244516,1
0.926744286,1
0.051870687,0
0.136089581,0
0.015146047,0
0.992618389,1
0.864072568,1
0.987766241,1
0.013571161,0
0.993728383,1
0.597390645,1
0.991345363,1
0.070562032,0
0.988268059,1
0.08819931,0
0.9906504,1
0.145873033,0
0.588859948,1
0.686559912,1
0.943474745,1
0.080402975,0
0.026543833,0
0.277402304,0
0.987940488,1
0.982902744,1
0.0792773,0
0.993540475,1
0.082340168,1
0.049876248,0
0.96205227,1
0.993617833,1
0.065603866,0
0.078891675,0
0.98164532,1
0.924207884,1
0.986316125,1
0.229149306,0
0.028827337,0
0.964409973,1
0.839528848,1
0.008446752,0
0.994584315,1
0.064959215,0
0.050928182,0
0.953150293,1
0.004041833,0
0.082023861,0
0.92482074,0
0.04031876,0
0.675597994,0
0.994254555,1
0.976945382,1
0.057615184,0
0.016256903,0
0.989633865,1
0.974272368,1
0.972045494,1
0.995297545,1
0.995710612,1
0.8967939,1
0.976999314,1
0.018641564,0
0.799181619,1
0.165693658,0
0.985821821,1
0.081193588,0
0.898370005,1
0.46768582,0
0.020560974,0
0.146757731,0
0.003970304,0
0.009923768,0
0.019066087,0
0.354333315,1
0.055215666,0
0.698726526,1
0.022918587,0
0.127723686,0
0.018934158,0
0.017162477,0
0.783810618,1
0.017803194,0
0.030244507,0
0.859491454,1
0.02398217,0
0.040277208,0
0.987108492,1
0.9953564,1
0.986003552,1
0.030480394,0
0.095050207,0
0.685497766,1
0.682791191,1
0.00745259,0
0.395698892,0
0.994974659,1
0.02845298,0
0.975728063,1
0.026461712,0
0.192639285,0
0.884472517,1
0.010359341,0
0.988977182,1
0.043584499,0
0.1097719,0
0.996197658,1
0.003499944,0
0.791968368,1
0.409404377,1
0.776561431,1
0.995383945,1
0.992176911,1
0.053053539,0
0.015648632,0
0.004288359,0
0.989664968,1
0.018044448,0
0.959647805,1
0.865091692,0
0.950574562,1
0.006762551,0
0.8121321,1
0.005549823,0
0.114608514,1
0.027942987,0
0.055526444,0
0.991034604,1
0.454081813,0
0.055636858,0
0.036557966,0
0.02379994,0
0.069244979,0
0.004069777,0
0.989003179,1
0.002202928,0
0.904845179,1
0.028351632,0
0.199004388,1
0.023546499,0
0.092001482,0
0.920947492,1
0.935240674,1
0.968298557,1
0.98697769,1
0.332695445,0
0.942477652,1
0.663337036,1
0.978720565,1
0.005578413,0
0.06378943,0
0.995977884,1
0.945120575,1
0.283842453,0
0.988121421,1
0.993588471,1
0.951129873,1
0.022532872,0
0.095366733,0
0.046500336,0
0.017095583,0
0.280169372,0
0.040564269,0
0.986564441,1
0.031819542,0
0.205100527,0
0.077417661,0
0.940840539,1
0.004332176,0
0.995482481,1
0.961957833,1
0.035002503,0
0.581142011,1
0.996146443,1
0.050407782,0
0.952756699,1
0.004929922,0
0.068598453,0
0.987621039,1
0.751837345,0
0.190118261,0
0.026728678,0
0.995932809,1
0.093304954,0
0.022570967,0
0.015156341,0
0.039566262,0
0.057512423,0
0.99323072,1
0.964409973,0
0.939500659,1
0.992443884,1
0.960066435,1
0.953583521,1
0.988603962,1
0.802499939,1
0.009513982,0
0.76294622,1
0.003321619,0
0.906288479,1
0.095001741,0
0.094340804,0
0.043700233,0
0.133934686,1
0.973989207,1
0.003862465,0
0.911637591,0
0.987494891,1
0.972319254,1
0.930497012,1
0.989627093,1
0.019443077,0
0.995646114,1
0.168071292,1
0.99241494,1
0.01356927,0
0.992796708,1
0.151680159,0
0.009684381,0
0.47053985,1
0.341635356,0
0.940804791,1
0.003369852,0
0.968798179,1
0.996346294,1
0.040556835,0
0.99230528,1
0.990634829,1
0.989213957,1
0.804493451,1
0.554305043,1
0.043258911,0
0.011125925,0
0.994431189,1
0.003705022,0
0.506803598,0
0.996702939,1
0.956920481,1
0.987796468,1
0.992880854,1
0.995495424,1
0.990514878,1
0.982905498,1
0.837169807,1
0.995569895,1
0.009235943,0
0.01847696,0
0.071093158,0
0.03096301,0
0.860937941,1
0.022051008,0
0.0767181,0
0.989994959,1
0.995142587,1
0.09017948,0
0.940986826,1
0.965377599,1
0.095680107,0
0.70020277,1
0.872523075,1
0.115322537,1
0.862741736,1
0.09590245,0
0.103112092,0
0.175252102,0
0.061801771,0
0.010909519,0
0.06053725,0
0.958704602,1
0.995421991,1
0.083386012,0
0.854324087,1
0.984292374,1
0.995467359,1
0.100266146,0
0.012374587,0
0.005090174,0
0.99333845,1
0.9071711,0
0.791965349,1
0.561518875,1
0.764337985,1
0.866059261,0
0.995266358,1
0.94990257,1
0.884855815,1
0.487083958,0
0.015463635,0
0.021959268,0
0.975503499,1
0.042225992,0
0.017333467,0
0.734960691,1
0.925490495,1
0.060010658,0
0.025487836,0
0.077615727,0
0.030550893,0
0.045476222,0
0.959425476,1
0.055028162,0
0.908159169,1
0.822423409,1
0.007510778,0
0.363670737,0
0.84981589,1
0.28273985,0
0.483205296,1
0.981116528,1
0.415495146,0
0.996567683,1
0.994720322,1
0.957943753,1
0.991054593,1
0.952546605,1
0.095272388,0
0.961654341,1
0.987067245,1
0.443439347,1
0.011130283,0
0.992859553,1
0.944359036,1
0.824426381,1
0.95618049,0
0.07966268,0
0.032934523,0
0.086177962,0
0.046849694,0
0.092025106,0
0.989302471,1
0.985601801,1
0.078948795,0
0.973923617,1
0.090805597,1
0.112618716,0
0.994262085,1
0.00335455,0
0.986012549,1
0.983604763,1
0.956957071,1
0.003982364,0
0.079065258,0
0.977006043,1
0.994982659,1
0.992149884,1
0.380958437,1
0.995092279,1
0.028010411,0
0.032432768,0
0.996684878,1
0.947806688,1
0.005787069,0
0.99594334,1
0.986586779,1
0.01970573,0
0.616704027,1
0.987906439,1
0.211725496,0
0.71861815,1
0.931181167,1
0.919886513,1
0.033193485,0
0.993103713,1
0.978372146,1
0.16761046,0
0.526596251,0
0.987738505,1
0.994988343,1
0.048638375,0
0.03438583,0
0.968481954,1
0.98236506,1
0.973623361,1
0.003254654,0
0.004227256,0
0.989596974,1
0.06131797,0
0.003915238,0
0.943168214,1
0.415240421,0
0.962147754,1
0.099193934,0
0.600992179,1
0.991712043,1
0.020791088,0
0.010131288,0
0.003900551,0
0.074222084,0
0.094855892,0
0.047337947,0
0.99153895,1
0.932111662,1
0.008480609,0
0.144452218,0
0.040547934,0
0.84083444,1
0.947390651,1
0.208985057,0
0.991562613,1
0.937537529,1
0.008613957,0
0.02342918,0
0.033863044,0
0.982095033,1
0.727907343,0
0.978162011,1
0.995448368,1
0.117885432,0
0.279253772,0
0.988683337,1
0.655358331,1
0.025528862,0
0.82707665,1
0.006433752,0
0.971141415,1
0.988924039,1
0.988349448,1
0.059839025,0
0.99274177,1
0.93408506,1
0.514728454,0
0.994265449,1
0.996048244,1
0.95660259,1
0.965757509,1
0.985072491,1
0.991490649,1
0.982010369,1
0.180186938,0
0.105509555,0
0.971382163,1
0.994004679,1
0.019107766,0
0.074367654,0
0.771241065,1
0.974269843,1
0.37281998,0
0.041538122,0
0.994626729,1
0.993485941,1
0.807397232,1
0.957480354,1
0.888193557,1
0.031796025,0
0.992045488,1
0.948451337,0
0.994945024,1
0.062718956,0
0.003383067,0
0.991454996,1
0.840520294,1
0.015911395,0
0.791121799,1
0.996954032,1
0.096660442,0
0.029752496,0
0.9071711,1
0.030003441,0
0.880310039,1
0.165548488,0
0.962820446,1
0.952138434,1
0.003590565,0
0.961837726,1
0.693417134,1
0.969383166,1
0.960052989,1
0.94851457,1
0.836920703,1
0.946626576,1
0.341999375,0
0.007461164,0
0.875719901,1
0.963689887,1
0.868757307,1
0.903504179,1
0.069952334,0
0.99016459,1
0.041813719,0
0.930497012,1
0.022964798,0
0.953919266,1
0.929813822,1
0.947905536,1
0.975647201,1
0.027480045,0
0.577028582,1
0.036441347,0
0.919384657,1
0.883538327,1
0.974923455,1
0.033871736,0
0.962436357,1
0.848631379,1
0.041437737,0
0.994546408,1
0.334450458,1
0.107265147,0
0.036881433,0
0.129620812,0
0.909581301,1
0.953136826,1
0.94807346,1
0.990541966,1
0.010689053,0
0.979953955,1
0.552398014,0
0.01780145,0
0.997070337,1
0.717587192,1
0.007845434,0
0.571494624,1
0.032235742,0
0.996199635,1
0.082715796,0
0.628448189,1
0.661384053,1
0.075646425,0
0.653776616,1
0.930129888,1
0.280495194,0
0.994519349,1
0.990765854,1
0.029511908,0
0.00627864,0
0.021482513,0
0.007207671,0
0.950633501,1
0.004793442,0
0.994359773,1
0.113766495,0
0.993624259,1
0.988881233,1
0.570221517,0
0.708156073,0
0.905753699,1
0.992472872,1
0.023100646,0
0.040600744,0
0.006245397,0
0.994167409,1
0.057235183,0
0.064222277,0
0.628983896,1
0.024971589,0
0.216875759,0
0.003090694,0
0.056597454,0
0.951807864,1
0.070964546,0
0.018078178,0
0.031880556,0
0.121508286,0
0.176668656,0
0.895574797,1
0.92159163,0
0.878637518,1
0.96446537,1
0.428022721,1
0.002562452,0
0.786339101,1
0.940575263,1
0.103244336,0
0.023619167,0
0.968775839,1
0.995815114,1
0.441702657,0
0.053827476,0
0.746664554,1
0.188199222,0
0.042119536,0
0.995046553,1
0.957824575,1
0.028585164,0
0.118149904,0
0.064434257,0
0.992797744,1
0.996923768,0
0.974991676,1
0.974452366,1
0.971757242,1
0.662501422,1
0.995731905,1
0.991997001,1
0.973408001,1
0.155006946,0
0.984282471,1
0.948655475,1
0.981887918,1
0.056218221,0
0.991493576,1
0.021480819,0
0.198334273,0
0.011417621,0
0.091636875,0
0.886938135,1
0.994320971,1
0.083821372,0
0.995126039,1
0.994102644,1
0.029477932,0
0.024051645,0
0.034279441,0
0.934551435,1
0.030097126,0
0.033522666,1
0.980193823,1
0.019733512,0
0.051370155,0
0.035372392,0
0.087186528,0
0.86453015,1
0.968614421,1
0.095492051,0
0.007282405,0
0.984484874,0
0.010473154,0
0.02613132,0
0.854029137,1
0.279119211,0
0.038647602,0
0.013917814,0
0.995054643,1
0.035301381,0
0.00398245,0
0.029223509,0
0.079748677,0
0.96614852,1
0.873326623,1
0.055228163,0
0.884022306,1
0.749125412,0
0.962105632,1
0.965504226,1
0.742054394,1
0.973363828,1
0.980574363,1
0.211908056,1
0.048698977,0
0.212055783,0
0.227428239,0
0.989928137,1
0.946396876,1
0.023654783,0
0.028453962,0
0.994816368,1
0.070207282,0
0.139433221,1
0.694113644,1
0.007787777,0
0.010784373,0
0.970413643,1
0.990197918,1
0.994513442,1
0.792310217,0
0.994132769,1
0.013857115,0
0.917110163,1
0.06556835,0
0.248408361,0
0.808827171,1
0.995307346,1
0.003627834,0
0.187495697,0
0.941144788,1
0.237997328,1
0.279117705,0
0.984627684,1
0.039848005,0
0.375801474,0
0.026452266,0
0.003296661,0
0.02279323,0
0.003422388,0
0.64248022,1
0.014000093,0
0.965508935,1
0.97356978,1
0.070966845,0
0.026684574,0
0.039107477,0
0.290364815,0
0.63516062,1
0.959910567,1
0.028596197,0
0.007578018,0
0.043669167,0
0.879526757,1
0.963124192,1
0.822981298,1
0.017559334,0
0.013460987,0
0.982656586,1
0.996018522,1
0.681049186,0
0.003059162,0
0.137881562,0
0.012522782,0
0.41354412,0
0.367064834,0
0.989456806,1
0.229157919,0
0.142207073,0
0.973367716,1
0.981249539,1
0.086717165,0
0.017511935,0
0.104579212,0
0.986740191,1
0.022877571,0
0.949835223,1
0.017684594,0
0.989923881,1
0.087169901,0
0.903908558,1
0.994675848,1
0.03431029,0
0.964370928,1
0.891358662,1
0.861174776,1
0.038231059,0
0.214271507,0
0.784147528,1
0.994781152,1
0.649432523,0
0.004594112,0
0.094832734,0
0.974335146,1
0.267103683,0
0.905167123,1
0.019773951,0
0.022813784,0
0.0314187,0
0.934641606,1
0.466190864,0
0.02374721,0
0.978042535,1
0.976492554,0
0.863015894,1
0.996842888,1
0.026766306,0
0.978910414,1
0.854074106,1
0.037664713,0
0.0234163,0
0.086468724,0
0.003344998,0
0.045206251,0
0.014574054,0
0.942507316,1
0.014997244,0
0.98788038,1
0.994699092,1
0.395329951,0
0.822794668,1
0.930283227,1
0.757955635,1
0.990771995,1
0.987822346,1
0.4114654,0
0.862437829,1
0.99349255,1
0.015961949,0
0.030073345,0
0.940468447,1
0.911706862,1
0.041176385,0
0.03016798,0
0.004826757,0
0.988107754,1
0.014316431,0
0.021057909,0
0.0032484,0
0.003611244,0
0.094082856,0
0.107417796,0
0.0226144,0
0.900176831,1
0.026791558,0
0.927176637,1
0.02124217,0
0.995091971,1
0.045914309,0
0.984645993,1
0.986706886,1
0.923196202,1
0.014205801,0
0.995137186,1
0.018630677,0
0.650336796,0
0.026725689,0
0.95431578,1
0.992350913,1
0.908487636,1
0.743170392,1
0.02610666,0
0.988124746,1
0.945765514,1
0.216399327,0
0.023449497,0
0.018746865,0
0.968175794,1
0.758005646,1
0.010005843,0
0.516050094,0
0.470235332,1
0.01770459,0
0.955726903,1
0.993460983,1
0.070176006,0
0.991480351,1
0.97192948,1
0.019505888,0
0.421371575,0
0.003954784,0
0.153891511,0
0.032570501,1
0.012786609,0
0.022077492,0
0.031192564,0
0.953126365,1
0.84530295,1
0.878963727,1
0.960622198,1
0.879180244,0
0.989530052,1
0.970226409,1
0.800299724,0
0.541753735,1
0.990498383,1
0.060739114,0
0.465296425,0
0.040143548,0
0.00417038,0
0.028675347,0
0.995265184,1
0.047943922,0
0.018410515,0
0.775082514,1
0.668834147,1
0.128947713,0
0.003082652,0
0.902292963,0
0.910026121,1
0.003858346,0
0.996501258,1
0.991046054,1
0.021030146,0
0.035533555,0
0.072193125,0
0.468695873,1
0.019777483,0
0.006805312,0
0.614691143,1
0.633756434,1
0.024806385,0
0.995366292,1
0.09027974,0
0.684087763,1
0.012631396,0
0.075396985,0
0.003979613,0
0.95761424,1
0.890448806,1
0.039771465,0
0.920949874,1
0.976720306,1
0.183283526,1
0.930497012,1
0.033805605,0
0.983030351,1
0.15513803,0
0.004153825,0
0.04031306,0
0.003943748,0
0.983016965,1
0.066816932,0
0.996052021,1
0.238459604,0
0.995599958,1
0.042290019,0
0.06410144,0
0.870751422,1
0.980745288,1
0.643237467,1
0.029339399,0
0.072354282,0
0.003120967,0
0.944902463,1
0.983827396,1
0.982915644,1
0.993560914,1
0.003278677,0
0.01751584,0
0.01993141,0
0.0893502,0
0.784892967,1
0.987835209,1
0.946163384,1
0.390772436,0
0.989554171,1
0.033749235,0
0.736625822,1
0.981250557,1
0.739890636,1
0.954321451,1
0.016319193,0
0.991720971,1
0.82613845,1
0.020386523,0
0.975542717,1
0.025917117,0
0.035705122,0
0.951761522,1
0.145651511,0
0.109074294,0
0.958013235,1
0.961045338,1
0.316086838,0
0.02842081,0
0.993144983,1
0.887514636,1
0.880593938,1
0.184208478,0
0.775811055,0
0.994845631,1
0.962639969,1
0.028724971,0
0.093310641,0
0.195864944,1
0.00390923,0
0.974937578,1
0.033720793,0
0.969515506,1
0.061801241,0
0.030221634,0
0.004209424,0
0.950725253,1
0.132468179,0
0.995712288,1
0.965055446,1
0.032468165,0
0.851435401,0
0.025734104,0
0.05512349,0
0.989398952,1
0.935985611,1
0.976100351,1
0.83936237,1
0.900537098,1
0.010652868,0
0.961041765,1
0.005191596,0
0.802974885,1
0.966088254,1
0.995085994,1
0.230719769,0
0.210567829,0
0.945292417,1
0.960620854,1
0.026307809,0
0.983359218,1
0.004835318,0
0.02756791,0
0.980363882,1
0.924167683,1
0.464929727,1
0.994755643,1
0.075497988,0
0.959648309,1
0.102386793,0
0.084118217,0
0.274096479,0
0.987898272,1
0.993438777,1
0.980438504,1
0.985990347,1
0.99292722,1
0.62171871,1
0.85326574,1
0.065629278,0
0.986974081,1
0.155177876,0
0.971568818,1
0.982362734,1
0.828854027,1
0.009999169,0
0.642325671,1
0.135818613,0
0.938160223,1
0.891086546,1
0.057515864,0
0.08458706,0
0.976368638,1
0.040599334,0
0.987447064,1
0.056928477,0
0.667840351,1
0.966799879,1
0.070683995,0
0.013971581,0
0.009909074,0
0.12057361,0
0.995491338,1
0.444404619,1
0.00719509,0
0.386686021,0
0.96778985,1
0.118817284,0
0.979451578,1
0.017312523,0
0.961703776,1
0.033627241,0
0.954249947,1
0.009482445,0
0.128043868,0
0.016843323,0
0.958905432,1
0.306745116,0
0.98638025,1
0.006923462,0
0.023960581,0
0.003405136,0
0.981086866,1
0.82657126,1
0.994549419,1
0.033361618,0
0.578170075,1
0.851707028,1
0.840477013,1
0.067529937,0
0.012958081,0
0.00408561,0
0.049520573,0
0.987226181,1
0.026786781,0
0.993645462,1
0.115823943,0
0.854690171,0
0.982110793,1
0.954910418,1
0.034463152,0
0.989518417,1
0.739772828,1
0.713256685,1
0.996022781,1
0.057952246,0
0.201814643,0
0.013480112,0
0.964049816,1
0.987023713,1
0.112910146,1
0.022861994,0
0.964879012,1
0.994251735,1
0.923826215,1
0.059939132,0
0.996437837,1
0.030552732,0
0.022416031,0
0.100380668,0
0.011526643,0
0.924364329,1
0.022932404,0
0.020594857,0
0.981566991,1
0.071700442,0
0.068204733,0
0.301560497,0
0.961948489,1
0.995018328,1
0.973015604,1
0.026731742,0
0.994982869,1
0.185048378,1
0.031527237,0
0.98347229,1
0.031333308,0
0.024469081,0
0.033683707,0
0.038170214,0
0.996567683,1
0.0597667,0
0.333744538,0
0.991647333,1
0.083998132,0
0.994860064,1
0.934916128,1
0.038593389,0
0.109150575,0
0.989506093,1
0.819965557,1
0.54930812,1
0.087191351,0
0.911681857,0
0.964619735,1
0.022377848,0
0.864128602,1
0.982430439,1
0.228119198,0
0.996311276,1
0.692790193,0
0.948850828,1
0.038810365,0
0.062650231,0
0.020957893,0
0.01765545,0
0.959956406,1
0.211106672,0
0.008650501,0
0.19104532,1
0.528355379,0
0.585177695,1
0.103478808,0
0.956995521,1
0.963488262,1
0.991577921,1
0.970608175,1
0.06135611,0
0.348986708,0
0.571641399,1
0.125786497,0
0.969738492,1
0.304608342,0
0.292167223,0
0.247561926,1
0.050602105,0
0.911983879,1
0.52260377,1
0.985465786,1
0.86695398,1
0.967131807,1
0.055117608,0
0.967755178,1
0.02170559,0
0.026326217,0
0.028813923,0
0.736947392,0
0.003224334,0
0.997708494,1
0.990356077,1
0.994354219,1
0.05336459,0
0.993082838,1
0.05174772,0
0.983341862,1
0.004051846,0
0.017157408,0
0.029640286,0
0.961174204,1
0.988201495,1
0.091240295,0
0.087075892,0
0.991101237,1
0.177006884,0
0.905987668,1
0.857897324,1
0.032779868,0
0.087028448,0
0.995806301,1
0.6912933,0
0.949200026,1
0.986639343,1
0.093367702,0
0.003741619,0
0.504945746,0
0.01023575,0
0.028497612,0
0.004164957,0
0.273051794,0
0.023985415,0
0.00757529,0
0.991243915,1
0.989050844,1
0.009695092,0
0.050417621,0
0.025447261,0
0.990287441,1
0.958695522,1
0.030217142,0
0.002685109,0
0.10769375,0
0.993235756,1
0.010692689,0
0.978098595,1
0.080163701,0
0.493676139,1
0.995565876,1
0.895665428,1
0.751955638,1
0.944612618,1
0.010680797,0
0.607626243,0
0.994175839,1
0.994264955,1
0.988904699,1
0.491389863,1
0.002789229,0
0.749059465,1
0.01678098,0
0.037983558,0
0.466499572,0
0.180409411,0
0.026796378,0
0.00531343,0
0.963279936,1
0.987041635,1
0.004260787,0
0.963485842,1
0.082534854,0
0.045975977,0
0.97073245,1
0.374497393,1
0.597080524,1
0.858834416,1
0.313439488,0
0.909296934,1
0.982379051,1
0.105773351,1
0.981782561,1
0.996637143,1
0.994998222,1
0.994246788,1
0.003138063,0
0.018128836,0
0.084386666,0
0.993078684,1
0.789635574,1
0.477236908,0
0.642256948,0
0.060622844,0
0.114403171,0
0.002985436,0
0.994887525,1
0.018779962,0
0.996849175,1
0.988879723,1
0.996704385,1
0.990096468,1
0.218204135,0
0.040255032,0
0.697293259,0
0.498770028,1
0.971018955,1
0.923368837,1
0.130654286,0
0.01980902,0
0.025753134,0
0.142534429,0
0.108895225,0
0.974482377,1
0.989347981,1
0.931576907,1
0.988909578,1
0.990714718,1
0.960774544,1
0.99592674,1
0.023159686,0
0.041261584,0
0.103131279,0
0.083593322,0
0.031458193,0
0.083400636,0
0.613984822,1
0.024501187,0
0.993477598,1
0.157138163,0
0.02167737,0
0.024088251,0
0.023621221,0
0.027807992,0
0.991466065,1
0.994009658,1
0.038925227,0
0.976287328,1
0.053766075,0
0.283685894,0
0.991837853,1
0.953311876,1
0.231147503,0
0.930416526,1
0.968504875,1
0.012112648,0
0.99058066,1
0.125464341,0
0.329784596,0
0.996047195,1
0.211593084,0
0.051846995,0
0.994282612,1
0.095682204,0
0.984736572,1
0.004962138,0
0.0301413,0
0.003573814,0
0.986284925,1
0.15477669,0
0.982084016,1
0.030452584,0
0.995982874,1
0.958896431,1
0.06660586,0
0.026735969,0
0.996974772,1
0.11478946,0
0.987549701,1
0.483560456,0
0.990093584,1
0.034103085,0
0.778278179,1
0.993582843,1
0.979812734,1
0.004312717,0
0.075557795,0
0.965741096,1
0.668227446,1
0.578488307,1
0.983914827,1
0.20197119,0
0.98694702,1
0.457285778,0
0.976793214,1
0.007187044,0
0.01563174,0
0.182877784,0
0.662537668,1
0.122452177,0
0.344271233,0
0.075550596,0
0.267521507,0
0.034090384,0
0.124515382,0
0.975387488,1
0.425550685,0
0.711736477,1
0.177334092,1
0.004033993,0
0.396675642,0
0.018133511,0
0.014115762,0
0.490631074,1
0.328092894,0
0.989999741,1
0.966841711,1
0.961135721,1
0.9960123,1
0.891634958,1
0.10277626,0
0.019962906,0
0.992263815,1
0.085633439,0
0.028188406,0
0.933868284,1
0.986730194,1
0.990720719,1
0.52526513,0
0.851245715,1
0.431351004,0
0.997002313,1
0.990584231,1
0.057027333,0
0.751306566,0
0.043967677,0
0.994587206,1
0.738946604,0
0.053756263,0
0.006517632,0
0.995416421,1
0.401248919,1
0.073116362,0
0.054539264,0
0.049975077,1
0.309172156,0
0.872334047,0
0.012120713,0
0.421283121,1
0.03960755,0
0.07413922,0
0.92226033,1
0.980901302,1
0.019760799,0
0.435366089,0
0.985805214,1
0.088768823,0
0.989821529,1
0.935974492,1
0.996954032,1
0.987739014,1
0.045224833,0
0.04810845,0
0.302840644,0
